hhid,animalid,altitude,goats,sheep,cattle,donkeys,species,breed,sex,age,bdt,bsr,avaq,area,pathogen,landuse,result
1284,57963,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070809,BSR013643,AVAQ57963,Hola,rvf,Irrigated,positive
1284,58114,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070785,BSR013628,AVAQ58114,Hola,rvf,Irrigated,negative
1284,57921,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070566,BSR013637,AVAQ57921,Hola,brucella,Irrigated,negative
1284,56898,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070846,BSR013639,AVAQ56898,Hola,qfever,Irrigated,negative
1284,56850,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071139,BSR013633,AVAQ56850,Hola,rvf,Irrigated,negative
1284,56994,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070416,BSR013653,AVAQ56994,Hola,qfever,Irrigated,negative
1284,57254,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070600,BSR013652,AVAQ57254,Hola,rvf,Irrigated,negative
1284,56835,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070807,BSR013627,AVAQ56835,Hola,qfever,Irrigated,negative
1284,56945,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070775,BSR013638,AVAQ56945,Hola,rvf,Irrigated,positive
1284,57023,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT071155,BSR013642,AVAQ57023,Hola,brucella,Irrigated,negative
1284,56928,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070801,BSR013650,AVAQ56928,Hola,rvf,Irrigated,positive
1284,56928,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070801,BSR013650,AVAQ56928,Hola,qfever,Irrigated,negative
1284,56994,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070416,BSR013653,AVAQ56994,Hola,brucella,Irrigated,negative
1284,57921,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070566,BSR013637,AVAQ57921,Hola,rvf,Irrigated,positive
1284,57846,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070791,BSR013644,AVAQ57846,Hola,rvf,Irrigated,negative
1284,56994,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070416,BSR013653,AVAQ56994,Hola,rvf,Irrigated,positive
1284,57254,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070600,BSR013652,AVAQ57254,Hola,qfever,Irrigated,negative
1284,56813,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070802,BSR013649,AVAQ56813,Hola,brucella,Irrigated,negative
1284,57973,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Adult,BDT070559,BSR013625,AVAQ57973,Hola,rvf,Irrigated,negative
1284,56813,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070802,BSR013649,AVAQ56813,Hola,qfever,Irrigated,negative
1284,57965,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070573,BSR013636,AVAQ57965,Hola,brucella,Irrigated,negative
1284,57206,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071148,BSR013664,AVAQ57206,Hola,qfever,Irrigated,negative
1284,56850,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071139,BSR013633,AVAQ56850,Hola,brucella,Irrigated,negative
1284,57846,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070791,BSR013644,AVAQ57846,Hola,brucella,Irrigated,negative
1284,56813,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070802,BSR013649,AVAQ56813,Hola,rvf,Irrigated,positive
1284,56783,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Adult,BDT070571,BSR013667,AVAQ56783,Hola,brucella,Irrigated,negative
1284,58039,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070768,BSR013656,AVAQ58039,Hola,qfever,Irrigated,positive
1284,56927,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070789,BSR013632,AVAQ56927,Hola,qfever,Irrigated,negative
1284,57960,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070561,BSR013646,AVAQ57960,Hola,qfever,Irrigated,negative
1284,57960,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070561,BSR013646,AVAQ57960,Hola,rvf,Irrigated,negative
1284,56835,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070807,BSR013627,AVAQ56835,Hola,rvf,Irrigated,positive
1284,57973,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Adult,BDT070559,BSR013625,AVAQ57973,Hola,brucella,Irrigated,negative
1284,56898,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070846,BSR013639,AVAQ56898,Hola,brucella,Irrigated,negative
1284,56783,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Adult,BDT070571,BSR013667,AVAQ56783,Hola,rvf,Irrigated,negative
1284,57973,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Adult,BDT070559,BSR013625,AVAQ57973,Hola,qfever,Irrigated,positive
1284,57965,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070573,BSR013636,AVAQ57965,Hola,qfever,Irrigated,negative
1284,56831,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070577,BSR013671,AVAQ56831,Hola,qfever,Irrigated,negative
1284,57865,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070607,BSR013640,AVAQ57865,Hola,brucella,Irrigated,negative
1284,56946,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070560,BSR013665,AVAQ56946,Hola,rvf,Irrigated,positive
1284,56865,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071136,BSR013645,AVAQ56865,Hola,rvf,Irrigated,positive
1284,58055,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070572,BSR013659,AVAQ58055,Hola,rvf,Irrigated,positive
1284,57206,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071148,BSR013664,AVAQ57206,Hola,rvf,Irrigated,negative
1284,58039,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070768,BSR013656,AVAQ58039,Hola,brucella,Irrigated,negative
1284,57254,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070600,BSR013652,AVAQ57254,Hola,brucella,Irrigated,negative
1284,56980,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070578,BSR013670,AVAQ56980,Hola,brucella,Irrigated,negative
1284,56928,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070801,BSR013650,AVAQ56928,Hola,brucella,Irrigated,negative
1284,57865,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070607,BSR013640,AVAQ57865,Hola,qfever,Irrigated,negative
1284,57206,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071148,BSR013664,AVAQ57206,Hola,brucella,Irrigated,negative
1284,58039,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070768,BSR013656,AVAQ58039,Hola,rvf,Irrigated,positive
1284,56946,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070560,BSR013665,AVAQ56946,Hola,qfever,Irrigated,negative
1284,56865,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071136,BSR013645,AVAQ56865,Hola,qfever,Irrigated,negative
1284,57846,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070791,BSR013644,AVAQ57846,Hola,qfever,Irrigated,negative
1284,56945,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070775,BSR013638,AVAQ56945,Hola,qfever,Irrigated,negative
1284,57131,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070788,BSR013658,AVAQ57131,Hola,rvf,Irrigated,negative
1284,57972,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070795,BSR013651,AVAQ57972,Hola,rvf,Irrigated,positive
1284,57852,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT071141,BSR013657,AVAQ57852,Hola,brucella,Irrigated,negative
1284,56850,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071139,BSR013633,AVAQ56850,Hola,qfever,Irrigated,negative
1284,56865,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071136,BSR013645,AVAQ56865,Hola,brucella,Irrigated,negative
1284,56835,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070807,BSR013627,AVAQ56835,Hola,brucella,Irrigated,negative
1284,57972,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070795,BSR013651,AVAQ57972,Hola,qfever,Irrigated,negative
1284,57131,102.4,25,50,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070788,BSR013658,AVAQ57131,Hola,brucella,Irrigated,negative
1284,58055,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070572,BSR013659,AVAQ58055,Hola,brucella,Irrigated,negative
1284,58114,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070785,BSR013628,AVAQ58114,Hola,brucella,Irrigated,negative
1284,57963,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070809,BSR013643,AVAQ57963,Hola,qfever,Irrigated,negative
1284,56945,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070775,BSR013638,AVAQ56945,Hola,brucella,Irrigated,negative
1284,57963,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070809,BSR013643,AVAQ57963,Hola,brucella,Irrigated,negative
1284,57852,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT071141,BSR013657,AVAQ57852,Hola,rvf,Irrigated,negative
1284,58114,102.4,25,50,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070785,BSR013628,AVAQ58114,Hola,qfever,Irrigated,negative
1284,57852,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT071141,BSR013657,AVAQ57852,Hola,qfever,Irrigated,negative
1284,57960,102.4,25,50,0,0,Sheep,Black Head Persian,Female,Adult,BDT070561,BSR013646,AVAQ57960,Hola,brucella,Irrigated,negative
1297,54104,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070679,BSR013975,AVAQ54104,Hola,brucella,Irrigated,negative
1297,54942,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071176,BSR014133,AVAQ54942,Hola,qfever,Irrigated,negative
1297,54943,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071174,BSR014165,AVAQ54943,Hola,rvf,Irrigated,negative
1297,54097,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070700,BSR013919,AVAQ54097,Hola,qfever,Irrigated,negative
1297,54943,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071174,BSR014165,AVAQ54943,Hola,brucella,Irrigated,negative
1297,55065,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070698,BSR014006,AVAQ55065,Hola,rvf,Irrigated,negative
1297,54104,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070679,BSR013975,AVAQ54104,Hola,qfever,Irrigated,negative
1297,54104,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070679,BSR013975,AVAQ54104,Hola,rvf,Irrigated,negative
1297,55065,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070698,BSR014006,AVAQ55065,Hola,qfever,Irrigated,negative
1297,54073,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071186,BSR014139,AVAQ54073,Hola,brucella,Irrigated,negative
1297,54943,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071174,BSR014165,AVAQ54943,Hola,qfever,Irrigated,negative
1297,54097,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070700,BSR013919,AVAQ54097,Hola,brucella,Irrigated,negative
1297,54942,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071176,BSR014133,AVAQ54942,Hola,brucella,Irrigated,negative
1297,54942,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071176,BSR014133,AVAQ54942,Hola,rvf,Irrigated,negative
1297,54097,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070700,BSR013919,AVAQ54097,Hola,rvf,Irrigated,negative
1297,54073,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071186,BSR014139,AVAQ54073,Hola,qfever,Irrigated,negative
1297,54073,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071186,BSR014139,AVAQ54073,Hola,rvf,Irrigated,negative
1297,55065,107.1,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070698,BSR014006,AVAQ55065,Hola,brucella,Irrigated,negative
1298,55549,108.7,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070397,BSR013984,AVAQ55549,Hola,qfever,Irrigated,negative
1298,55468,108.6,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070682,BSR013920,AVAQ55468,Hola,qfever,Irrigated,negative
1298,55468,108.6,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070682,BSR013920,AVAQ55468,Hola,brucella,Irrigated,negative
1298,55468,108.6,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070682,BSR013920,AVAQ55468,Hola,rvf,Irrigated,positive
1298,55549,108.7,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070397,BSR013984,AVAQ55549,Hola,brucella,Irrigated,negative
1298,55549,108.7,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070397,BSR013984,AVAQ55549,Hola,rvf,Irrigated,negative
1328,54944,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070690,BSR014372,AVAQ54944,Hola,qfever,Irrigated,negative
1328,55483,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070384,BSR014154,AVAQ55483,Hola,qfever,Irrigated,positive
1328,55187,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070403,BSR014373,AVAQ55187,Hola,rvf,Irrigated,negative
1328,54933,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070364,BSR014367,AVAQ54933,Hola,rvf,Irrigated,negative
1328,54944,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070690,BSR014372,AVAQ54944,Hola,rvf,Irrigated,negative
1328,54103,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070373,BSR014365,AVAQ54103,Hola,brucella,Irrigated,negative
1328,55203,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070372,BSR014335,AVAQ55203,Hola,rvf,Irrigated,negative
1328,55483,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070384,BSR014154,AVAQ55483,Hola,rvf,Irrigated,negative
1328,55189,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070391,BSR014366,AVAQ55189,Hola,brucella,Irrigated,negative
1328,55203,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070372,BSR014335,AVAQ55203,Hola,qfever,Irrigated,negative
1328,55483,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070384,BSR014154,AVAQ55483,Hola,brucella,Irrigated,positive
1328,55187,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070403,BSR014373,AVAQ55187,Hola,qfever,Irrigated,negative
1328,54933,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070364,BSR014367,AVAQ54933,Hola,qfever,Irrigated,positive
1328,54103,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070373,BSR014365,AVAQ54103,Hola,rvf,Irrigated,negative
1328,55043,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070385,BSR013999,AVAQ55043,Hola,brucella,Irrigated,negative
1328,54103,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070373,BSR014365,AVAQ54103,Hola,qfever,Irrigated,negative
1328,55187,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070403,BSR014373,AVAQ55187,Hola,brucella,Irrigated,negative
1328,54933,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070364,BSR014367,AVAQ54933,Hola,brucella,Irrigated,negative
1328,55043,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070385,BSR013999,AVAQ55043,Hola,qfever,Irrigated,negative
1328,55203,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070372,BSR014335,AVAQ55203,Hola,brucella,Irrigated,negative
1328,54944,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070690,BSR014372,AVAQ54944,Hola,brucella,Irrigated,negative
1328,55189,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070391,BSR014366,AVAQ55189,Hola,qfever,Irrigated,negative
1328,55043,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070385,BSR013999,AVAQ55043,Hola,rvf,Irrigated,negative
1328,55189,107.7,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070391,BSR014366,AVAQ55189,Hola,rvf,Irrigated,negative
1341,55056,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070378,BSR014330,AVAQ55056,Hola,rvf,Irrigated,negative
1341,54919,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070359,BSR014362,AVAQ54919,Hola,brucella,Irrigated,negative
1341,54919,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070359,BSR014362,AVAQ54919,Hola,qfever,Irrigated,negative
1341,54227,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070368,BSR014125,AVAQ54227,Hola,qfever,Irrigated,negative
1341,55485,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071173,BSR014352,AVAQ55485,Hola,brucella,Irrigated,negative
1341,55059,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070390,BSR014137,AVAQ55059,Hola,brucella,Irrigated,negative
1341,55077,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071237,BSR014334,AVAQ55077,Hola,rvf,Irrigated,negative
1341,55077,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071237,BSR014334,AVAQ55077,Hola,brucella,Irrigated,negative
1341,55059,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070390,BSR014137,AVAQ55059,Hola,qfever,Irrigated,positive
1341,55198,107.2,14,6,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070379,BSR014369,AVAQ55198,Hola,rvf,Irrigated,negative
1341,55547,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070405,BSR014331,AVAQ55547,Hola,brucella,Irrigated,negative
1341,55198,107.2,14,6,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070379,BSR014369,AVAQ55198,Hola,qfever,Irrigated,negative
1341,55472,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070402,BSR014160,AVAQ55472,Hola,rvf,Irrigated,negative
1341,55547,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070405,BSR014331,AVAQ55547,Hola,rvf,Irrigated,negative
1341,55082,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070394,BSR014332,AVAQ55082,Hola,brucella,Irrigated,negative
1341,55059,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070390,BSR014137,AVAQ55059,Hola,rvf,Irrigated,negative
1341,54227,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070368,BSR014125,AVAQ54227,Hola,brucella,Irrigated,negative
1341,55198,107.2,14,6,0,0,Sheep,Black Head Persian,Male,Weaner,BDT070379,BSR014369,AVAQ55198,Hola,brucella,Irrigated,negative
1341,55056,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070378,BSR014330,AVAQ55056,Hola,brucella,Irrigated,negative
1341,55572,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070376,BSR014358,AVAQ55572,Hola,qfever,Irrigated,negative
1341,55023,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071180,BSR014361,AVAQ55023,Hola,rvf,Irrigated,negative
1341,55277,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071162,BSR014337,AVAQ55277,Hola,qfever,Irrigated,negative
1341,54227,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070368,BSR014125,AVAQ54227,Hola,rvf,Irrigated,negative
1341,55277,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071162,BSR014337,AVAQ55277,Hola,brucella,Irrigated,negative
1341,55052,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070702,BSR013997,AVAQ55052,Hola,rvf,Irrigated,negative
1341,55472,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070402,BSR014160,AVAQ55472,Hola,qfever,Irrigated,negative
1341,55056,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070378,BSR014330,AVAQ55056,Hola,qfever,Irrigated,negative
1341,55023,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071180,BSR014361,AVAQ55023,Hola,qfever,Irrigated,negative
1341,55052,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070702,BSR013997,AVAQ55052,Hola,qfever,Irrigated,negative
1341,55277,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071162,BSR014337,AVAQ55277,Hola,rvf,Irrigated,negative
1341,55547,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070405,BSR014331,AVAQ55547,Hola,qfever,Irrigated,negative
1341,55485,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071173,BSR014352,AVAQ55485,Hola,rvf,Irrigated,negative
1341,55077,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071237,BSR014334,AVAQ55077,Hola,qfever,Irrigated,negative
1341,55023,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071180,BSR014361,AVAQ55023,Hola,brucella,Irrigated,negative
1341,54919,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070359,BSR014362,AVAQ54919,Hola,rvf,Irrigated,positive
1341,55572,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070376,BSR014358,AVAQ55572,Hola,rvf,Irrigated,negative
1341,55082,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070394,BSR014332,AVAQ55082,Hola,rvf,Irrigated,negative
1341,55472,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070402,BSR014160,AVAQ55472,Hola,brucella,Irrigated,negative
1341,55485,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071173,BSR014352,AVAQ55485,Hola,qfever,Irrigated,negative
1341,55052,107.2,14,6,0,0,Sheep,Black Head Persian,Female,Adult,BDT070702,BSR013997,AVAQ55052,Hola,brucella,Irrigated,negative
1341,55572,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070376,BSR014358,AVAQ55572,Hola,brucella,Irrigated,negative
1341,55082,107.2,14,6,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070394,BSR014332,AVAQ55082,Hola,qfever,Irrigated,positive
1348,55466,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071170,BSR014351,AVAQ55466,Hola,brucella,Irrigated,negative
1348,55466,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071170,BSR014351,AVAQ55466,Hola,rvf,Irrigated,positive
1348,55466,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071170,BSR014351,AVAQ55466,Hola,qfever,Irrigated,negative
1348,55083,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070680,BSR014329,AVAQ55083,Hola,rvf,Irrigated,negative
1348,55083,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070680,BSR014329,AVAQ55083,Hola,brucella,Irrigated,negative
1348,55004,107,3,0,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071187,BSR014343,AVAQ55004,Hola,brucella,Irrigated,negative
1348,55004,107,3,0,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071187,BSR014343,AVAQ55004,Hola,qfever,Irrigated,negative
1348,55004,107,3,0,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071187,BSR014343,AVAQ55004,Hola,rvf,Irrigated,negative
1348,55083,107,3,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070680,BSR014329,AVAQ55083,Hola,qfever,Irrigated,negative
1353,55316,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070660,BSR013541,AVAQ55316,Hola,brucella,Irrigated,negative
1353,55316,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070660,BSR013541,AVAQ55316,Hola,rvf,Irrigated,negative
1353,54216,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070470,BSR014026,AVAQ54216,Hola,rvf,Irrigated,negative
1353,55482,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071179,BSR014134,AVAQ55482,Hola,brucella,Irrigated,negative
1353,55482,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071179,BSR014134,AVAQ55482,Hola,qfever,Irrigated,negative
1353,55797,107.2,7,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071191,BSR014144,AVAQ55797,Hola,brucella,Irrigated,negative
